gen alive: 17, params: corner divisor: 1.8908946854051345, corner exponent: 2.440867028945015, danger divisor: 4.66509009893446, min opp score: 118.82535495969316, id: 19263, score: 60
gen alive: 22, params: corner divisor: 3.26502621348757, corner exponent: 2.440867028945015, danger divisor: 1.0824483397993152, min opp score: 273.78127407531684, id: 18337, score: 48
gen alive: 17, params: min opp score: 178.10988402447282, corner divisor: 1.924872582001383, corner exponent: 2.65964097961648, danger divisor: 2.7610173220029974, id: 16760, score: 48
gen alive: 17, params: min opp score: 378.0428378100761, danger divisor: 4.300232389446088, corner divisor: 1.8908946854051345, corner exponent: 2.259449548996067, id: 16834, score: 48
gen alive: 16, params: corner divisor: 1.8908946854051345, corner exponent: 1.56177334638523, danger divisor: 12.488162319758972, min opp score: 163.7480399503214, id: 17037, score: 48
gen alive: 15, params: corner divisor: 2.862241644415418, corner exponent: 2.8518345300175136, danger divisor: 2.55846266216978, min opp score: 161.39171022896363, id: 17797, score: 48
gen alive: 14, params: corner divisor: 1.8908946854051345, corner exponent: 2.440867028945015, danger divisor: 8.511689386722242, min opp score: 140.27693994682193, id: 17103, score: 48
gen alive: 13, params: corner divisor: 1.924872582001383, corner exponent: 1.4469847114225045, min opp score: 380.3537427104161, danger divisor: 1.721555916548688, id: 18352, score: 48
gen alive: 12, params: corner divisor: 2.178877825136006, corner exponent: 2.2736765941280996, min opp score: 178.10988402447282, danger divisor: 14.885613025156534, id: 16551, score: 48
gen alive: 12, params: danger divisor: 13.534144880761566, min opp score: 112.90179534452892, corner divisor: 1.4141726915481594, corner exponent: 2.887936018192521, id: 19513, score: 48
gen alive: 11, params: corner divisor: 1.924872582001383, corner exponent: 1.859001772395734, min opp score: 103.51514861168721, danger divisor: 1.5390558275077049, id: 19864, score: 48
gen alive: 11, params: danger divisor: 2.55846266216978, min opp score: 644.588341624056, corner divisor: 1.8328395768565837, corner exponent: 2.8664371522540826, id: 17111, score: 48
gen alive: 11, params: corner divisor: 3.7386631175499976, corner exponent: 2.0413291159378866, min opp score: 112.39105422633584, danger divisor: 19.12090666484156, id: 14723, score: 48
gen alive: 10, params: min opp score: 127.40972325785621, danger divisor: 13.583409401435715, corner divisor: 4.284740667201561, corner exponent: 2.8664371522540826, id: 18798, score: 48
gen alive: 10, params: corner divisor: 1.4141726915481594, corner exponent: 2.65964097961648, min opp score: 766.8706998403021, danger divisor: 3.094864775564959, id: 17870, score: 48
gen alive: 8, params: min opp score: 178.10988402447282, corner divisor: 1.924872582001383, corner exponent: 2.65964097961648, danger divisor: 1.0824483397993152, id: 19303, score: 48
gen alive: 8, params: corner divisor: 1.4141726915481594, corner exponent: 2.4935461361185522, min opp score: 632.2962763013019, danger divisor: 3.094864775564959, id: 19123, score: 48
gen alive: 8, params: corner divisor: 1.924872582001383, corner exponent: 2.440867028945015, min opp score: 380.3537427104161, danger divisor: 1.721555916548688, chip divisor: 16.74454735941549, id: 19633, score: 48
gen alive: 8, params: min opp score: 341.65298557049, danger divisor: 6.023178983852249, corner divisor: 1.8908946854051345, corner exponent: 2.65964097961648, id: 19749, score: 48
gen alive: 6, params: corner divisor: 5.541513671171594, corner exponent: 2.9019202300360685, min opp score: 362.83964211835075, danger divisor: 2.902738130148521, id: 20284, score: 48
gen alive: 2, params: min opp score: 243.97379561347614, danger divisor: 6.219929898439498, corner divisor: 6.494919377945576, corner exponent: 2.870429969214087, id: 19593, score: 48
gen alive: 19, params: corner divisor: 1.8908946854051345, corner exponent: 2.541158444911143, min opp score: 526.4105422581486, danger divisor: 2.9353999173281675, id: 20281, score: 46
gen alive: 11, params: corner divisor: 2.3193307706957453, corner exponent: 2.2736765941280996, min opp score: 467.54612106367586, danger divisor: 1.4382572063587282, id: 17585, score: 46
gen alive: 7, params: corner divisor: 1.4141726915481594, corner exponent: 1.4469847114225045, min opp score: 972.8174747077833, danger divisor: 3.0610655720905706, id: 20207, score: 46
gen alive: 22, params: corner divisor: 1.8908946854051345, corner exponent: 2.440867028945015, danger divisor: 2.305755204698305, min opp score: 228.97772037434942, id: 15691, score: 45
gen alive: 22, params: corner divisor: 1.8908946854051345, corner exponent: 2.541158444911143, min opp score: 170.58405237342106, danger divisor: 5.581836088586563, id: 18760, score: 45
gen alive: 22, params: corner divisor: 1.4141726915481594, corner exponent: 2.2736765941280996, min opp score: 467.54612106367586, danger divisor: 2.914264166191812, id: 17738, score: 45
gen alive: 21, params: min opp score: 499.77724644018997, danger divisor: 1.7502101156723189, corner divisor: 1.8908946854051345, corner exponent: 2.2736765941280996, id: 18864, score: 45
gen alive: 19, params: corner divisor: 1.4141726915481594, corner exponent: 2.7267100482563587, min opp score: 188.76724814415502, danger divisor: 2.55846266216978, id: 17818, score: 45
gen alive: 19, params: corner divisor: 1.4141726915481594, corner exponent: 1.4469847114225045, min opp score: 188.76724814415502, danger divisor: 2.55846266216978, id: 19298, score: 45
gen alive: 17, params: corner divisor: 1.4141726915481594, corner exponent: 1.4469847114225045, min opp score: 433.05631103347145, danger divisor: 3.8928310447221497, id: 17346, score: 45
gen alive: 16, params: danger divisor: 7.190374491449648, corner divisor: 5.940756489142167, corner exponent: 2.926535870789451, min opp score: 227.6981482805573, id: 19819, score: 45
gen alive: 15, params: corner divisor: 1.4141726915481594, corner exponent: 1.4469847114225045, min opp score: 455.3356596652689, danger divisor: 3.094864775564959, id: 18770, score: 45
gen alive: 15, params: min opp score: 499.77724644018997, danger divisor: 1.6297746756911735, corner divisor: 1.8908946854051345, corner exponent: 2.65964097961648, id: 19262, score: 45
gen alive: 14, params: corner divisor: 1.7276851942377975, corner exponent: 2.5487206557187614, min opp score: 210.97974675215204, danger divisor: 4.055048026648271, id: 17749, score: 45
gen alive: 14, params: danger divisor: 1.229258509662097, min opp score: 201.6735042815908, corner divisor: 1.924872582001383, corner exponent: 2.4888656492239223, id: 15765, score: 45
gen alive: 14, params: corner divisor: 1.8908946854051345, corner exponent: 2.259449548996067, min opp score: 163.406443106845, danger divisor: 2.55846266216978, id: 19802, score: 45
gen alive: 13, params: corner divisor: 1.4141726915481594, corner exponent: 2.971271345743081, min opp score: 227.6981482805573, danger divisor: 1.286596863030676, id: 20319, score: 45
gen alive: 10, params: min opp score: 216.64741528441635, danger divisor: 2.902738130148521, corner divisor: 1.4141726915481594, corner exponent: 2.0597254215238063, id: 18639, score: 45
gen alive: 10, params: corner divisor: 3.5370921939325424, corner exponent: 2.1914854168971973, danger divisor: 1.6616063900643234, min opp score: 279.83659789538046, id: 15202, score: 45
gen alive: 10, params: corner divisor: 1.8908946854051345, corner exponent: 2.541158444911143, min opp score: 276.4057116219106, danger divisor: 6.568871744461079, id: 19193, score: 45
gen alive: 8, params: corner divisor: 1.4141726915481594, corner exponent: 1.4469847114225045, min opp score: 977.1949440424586, danger divisor: 3.094864775564959, id: 19685, score: 45
gen alive: 8, params: corner divisor: 1.8908946854051345, corner exponent: 2.440867028945015, danger divisor: 3.4677449675773575, min opp score: 636.9455384430593, id: 19649, score: 45
gen alive: 7, params: danger divisor: 2.9353999173281675, min opp score: 465.3915720582539, corner divisor: 1.4141726915481594, corner exponent: 2.9485707390195763, id: 19639, score: 45
gen alive: 6, params: corner divisor: 1.924872582001383, corner exponent: 2.538812764620567, min opp score: 380.3537427104161, danger divisor: 1.721555916548688, id: 18007, score: 45
gen alive: 6, params: danger divisor: 7.190374491449648, min opp score: 227.6981482805573, corner divisor: 3.5357602129094623, corner exponent: 2.8664371522540826, id: 19725, score: 45
gen alive: 6, params: danger divisor: 8.653038462127547, min opp score: 227.6981482805573, corner divisor: 1.4141726915481594, corner exponent: 2.8664371522540826, id: 20037, score: 45
gen alive: 5, params: corner divisor: 3.26502621348757, corner exponent: 1.4469847114225045, danger divisor: 9.500984497112633, min opp score: 222.25832213542412, id: 19577, score: 45
gen alive: 4, params: corner divisor: 1.8908946854051345, corner exponent: 2.440867028945015, danger divisor: 3.4677449675773575, min opp score: 279.73739344143314, id: 20269, score: 45
gen alive: 4, params: min opp score: 178.10988402447282, corner divisor: 1.924872582001383, corner exponent: 1.2217005476351177, danger divisor: 4.055048026648271, id: 20271, score: 45
gen alive: 3, params: corner divisor: 4.626225611781849, corner exponent: 2.180693751714374, min opp score: 211.27110436032672, danger divisor: 6.235631250256568, id: 17995, score: 45
gen alive: 29, params: corner divisor: 1.8908946854051345, corner exponent: 2.2736765941280996, danger divisor: 2.305755204698305, min opp score: 170.58405237342106, id: 17246, score: 44
gen alive: 28, params: min opp score: 499.77724644018997, danger divisor: 2.914264166191812, corner divisor: 1.4141726915481594, corner exponent: 1.7520585311117283, id: 14672, score: 43
gen alive: 21, params: corner divisor: 1.8908946854051345, corner exponent: 2.541158444911143, min opp score: 499.77724644018997, danger divisor: 5.581836088586563, id: 19789, score: 43
gen alive: 17, params: corner divisor: 1.4141726915481594, corner exponent: 1.4469847114225045, min opp score: 422.94010713457146, danger divisor: 1.229258509662097, id: 19295, score: 43
gen alive: 15, params: corner divisor: 1.4141726915481594, corner exponent: 1.4469847114225045, min opp score: 118.49994562011621, danger divisor: 4.638002920353788, id: 20328, score: 43
gen alive: 13, params: danger divisor: 1.8313780100956953, min opp score: 211.27110436032672, corner divisor: 3.605261203207647, corner exponent: 2.284616607488328, id: 16687, score: 43
gen alive: 11, params: min opp score: 749.4831228812673, corner divisor: 1.089128370758384, corner exponent: 2.9155839153814016, danger divisor: 1.0824483397993152, id: 19871, score: 43
gen alive: 9, params: corner divisor: 2.862241644415418, corner exponent: 2.8518345300175136, min opp score: 161.39171022896363, danger divisor: 4.638002920353788, id: 20292, score: 43
gen alive: 8, params: corner divisor: 1.924872582001383, corner exponent: 1.5702796317456662, min opp score: 163.406443106845, danger divisor: 3.9973815829265487, id: 19199, score: 43
gen alive: 8, params: corner divisor: 1.4141726915481594, corner exponent: 1.9502916651175903, min opp score: 521.7133924433042, danger divisor: 6.714844363793327, id: 20137, score: 43
gen alive: 7, params: corner divisor: 2.070394666991346, corner exponent: 2.1819446675137764, min opp score: 187.71864196377658, danger divisor: 4.35903712086003, id: 19779, score: 43
gen alive: 5, params: corner divisor: 1.0290058383826213, corner exponent: 1.7520585311117283, min opp score: 188.76724814415502, danger divisor: 1.0824483397993152, id: 17836, score: 43
gen alive: 5, params: corner divisor: 1.4141726915481594, corner exponent: 2.046044670772549, min opp score: 260.8726290817919, danger divisor: 4.106717209058747, id: 18989, score: 43
gen alive: 3, params: corner divisor: 7.539477022207072, corner exponent: 1.3791196297351134, danger divisor: 15.370268149233974, min opp score: 203.01289104883523, id: 20277, score: 43
gen alive: 22, params: min opp score: 181.52438470557382, danger divisor: 14.739583028906614, corner divisor: 1.8908946854051345, corner exponent: 2.2736765941280996, id: 18364, score: 42
gen alive: 20, params: danger divisor: 2.9353999173281675, min opp score: 104.61670016608777, corner divisor: 1.4141726915481594, corner exponent: 2.8664371522540826, id: 19905, score: 42
gen alive: 17, params: corner divisor: 1.4141726915481594, corner exponent: 2.8664371522540826, min opp score: 526.4105422581486, danger divisor: 2.9353999173281675, id: 19317, score: 42
gen alive: 17, params: corner divisor: 1.4141726915481594, corner exponent: 1.4469847114225045, min opp score: 104.61670016608777, danger divisor: 3.094864775564959, id: 20347, score: 42
gen alive: 16, params: corner divisor: 1.8908946854051345, corner exponent: 2.2736765941280996, min opp score: 691.2201785056332, danger divisor: 3.094864775564959, id: 20397, score: 42
gen alive: 15, params: corner divisor: 1.4141726915481594, corner exponent: 1.4469847114225045, danger divisor: 2.305755204698305, min opp score: 120.0635040711146, id: 18767, score: 42
gen alive: 14, params: min opp score: 188.76724814415502, danger divisor: 1.7502101156723189, corner divisor: 1.4141726915481594, corner exponent: 2.440867028945015, id: 18867, score: 42
gen alive: 14, params: corner divisor: 1.4141726915481594, corner exponent: 1.4469847114225045, min opp score: 972.8174747077833, danger divisor: 1.7502101156723189, id: 18717, score: 42
gen alive: 14, params: corner divisor: 1.4141726915481594, corner exponent: 2.9635476445850855, min opp score: 118.82535495969316, danger divisor: 5.2921199125345995, id: 20357, score: 42
gen alive: 11, params: corner divisor: 2.8122003321552476, corner exponent: 2.5688174708626668, min opp score: 691.2201785056332, danger divisor: 1.219823213563864, id: 18821, score: 42
gen alive: 9, params: corner divisor: 5.799198960720406, corner exponent: 2.65964097961648, min opp score: 178.10988402447282, danger divisor: 13.874423597486928, id: 20215, score: 42
gen alive: 9, params: min opp score: 378.0428378100761, danger divisor: 11.71289647550479, corner divisor: 1.8908946854051345, corner exponent: 2.259449548996067, id: 20225, score: 42
gen alive: 9, params: corner divisor: 1.924872582001383, corner exponent: 2.1914854168971973, danger divisor: 1.6616063900643234, min opp score: 830.9520742968036, id: 20310, score: 42
gen alive: 8, params: corner divisor: 1.4141726915481594, corner exponent: 2.447314021132393, min opp score: 691.2201785056332, danger divisor: 2.902738130148521, id: 19316, score: 42
gen alive: 7, params: corner divisor: 1.924872582001383, corner exponent: 2.0967147039299308, min opp score: 380.3537427104161, danger divisor: 1.721555916548688, id: 16256, score: 42
gen alive: 6, params: corner divisor: 1.8908946854051345, corner exponent: 1.3562311060142358, danger divisor: 9.236326392721525, min opp score: 756.6166387038027, id: 20261, score: 42
gen alive: 5, params: corner divisor: 1.8908946854051345, corner exponent: 2.1957895147794204, danger divisor: 3.400390252848239, min opp score: 292.53362747973233, id: 17435, score: 42
gen alive: 5, params: corner divisor: 1.4141726915481594, corner exponent: 2.9635476445850855, min opp score: 153.88304749693788, danger divisor: 10.58336347513985, id: 20233, score: 42
gen alive: 3, params: corner divisor: 1.924872582001383, corner exponent: 2.538812764620567, min opp score: 645.2085207478848, danger divisor: 1.721555916548688, id: 20167, score: 42
gen alive: 2, params: corner divisor: 4.626225611781849, corner exponent: 2.246881061962178, min opp score: 211.27110436032672, danger divisor: 13.898911599963155, id: 20115, score: 42
gen alive: 15, params: corner divisor: 1.8908946854051345, corner exponent: 2.2736765941280996, min opp score: 691.2201785056332, danger divisor: 2.902738130148521, id: 19770, score: 40
gen alive: 7, params: corner divisor: 1.4141726915481594, corner exponent: 2.7988480066461245, min opp score: 972.8174747077833, danger divisor: 1.7502101156723189, id: 20205, score: 40
gen alive: 6, params: corner divisor: 2.8122003321552476, corner exponent: 2.5688174708626668, min opp score: 902.0297043741144, danger divisor: 1.219823213563864, id: 20217, score: 40
gen alive: 6, params: corner divisor: 1.924872582001383, corner exponent: 2.4888656492239223, danger divisor: 4.132721880434149, min opp score: 118.49994562011621, id: 20321, score: 40
gen alive: 3, params: corner divisor: 2.862241644415418, corner exponent: 1.4809188736310028, danger divisor: 4.3636169746674955, min opp score: 381.41114653327935, id: 20251, score: 40
gen alive: 25, params: corner divisor: 1.8908946854051345, corner exponent: 1.5630166598776734, danger divisor: 4.295207225377153, min opp score: 163.7480399503214, id: 16713, score: 39
gen alive: 20, params: corner divisor: 1.4141726915481594, corner exponent: 1.4469847114225045, min opp score: 188.76724814415502, danger divisor: 2.9353999173281675, id: 18764, score: 39
gen alive: 19, params: corner divisor: 1.8908946854051345, corner exponent: 2.2736765941280996, danger divisor: 1.4382572063587282, min opp score: 228.97772037434942, id: 18899, score: 39
gen alive: 19, params: corner divisor: 1.8908946854051345, corner exponent: 1.3562311060142358, danger divisor: 2.914264166191812, min opp score: 104.61670016608777, id: 20382, score: 39
gen alive: 18, params: corner divisor: 1.8908946854051345, corner exponent: 2.2736765941280996, min opp score: 188.76724814415502, danger divisor: 1.91786310345601, id: 19825, score: 39
gen alive: 17, params: corner divisor: 2.178877825136006, corner exponent: 2.2736765941280996, min opp score: 178.10988402447282, danger divisor: 3.089986759800318, id: 13117, score: 39
gen alive: 17, params: corner divisor: 1.924872582001383, corner exponent: 2.4888656492239223, min opp score: 422.94010713457146, danger divisor: 1.229258509662097, id: 20344, score: 39
gen alive: 15, params: min opp score: 473.4708865270854, danger divisor: 2.914264166191812, corner divisor: 1.4141726915481594, corner exponent: 1.7520585311117283, id: 19525, score: 39
gen alive: 14, params: corner divisor: 1.8908946854051345, corner exponent: 2.3348231010915717, min opp score: 170.58405237342106, danger divisor: 2.55846266216978, id: 20287, score: 39
gen alive: 14, params: corner divisor: 1.924872582001383, corner exponent: 2.4888656492239223, danger divisor: 2.305755204698305, min opp score: 170.58405237342106, id: 20340, score: 39
gen alive: 13, params: corner divisor: 3.6361477014602683, corner exponent: 2.65964097961648, min opp score: 210.97974675215204, danger divisor: 4.055048026648271, id: 16443, score: 39
gen alive: 13, params: corner divisor: 1.8908946854051345, corner exponent: 2.2736765941280996, danger divisor: 7.590043421922636, min opp score: 228.97772037434942, id: 20373, score: 39
gen alive: 12, params: corner divisor: 1.8908946854051345, corner exponent: 1.56177334638523, danger divisor: 2.902738130148521, min opp score: 163.7480399503214, id: 20329, score: 39
gen alive: 12, params: corner divisor: 2.178877825136006, corner exponent: 2.2736765941280996, min opp score: 380.3537427104161, danger divisor: 14.885613025156534, id: 20380, score: 39
gen alive: 11, params: corner divisor: 1.924872582001383, corner exponent: 2.440867028945015, min opp score: 830.9520742968036, danger divisor: 1.721555916548688, id: 19288, score: 39
gen alive: 11, params: corner divisor: 1.8908946854051345, corner exponent: 1.7174923030357965, min opp score: 170.58405237342106, danger divisor: 12.348285770332273, id: 20189, score: 39
gen alive: 11, params: danger divisor: 7.471364208316713, min opp score: 112.90179534452892, corner divisor: 1.4141726915481594, corner exponent: 2.8975882102448405, id: 20257, score: 39
gen alive: 11, params: corner divisor: 3.5370921939325424, corner exponent: 2.1914854168971973, danger divisor: 1.6616063900643234, min opp score: 186.51853826082674, id: 20288, score: 39
gen alive: 11, params: corner divisor: 1.4141726915481594, corner exponent: 1.4469847114225045, min opp score: 115.36442148251422, danger divisor: 4.986724628216475, id: 20334, score: 39
gen alive: 10, params: corner divisor: 1.4141726915481594, corner exponent: 1.720530392617121, min opp score: 362.83964211835075, danger divisor: 4.638002920353788, id: 20297, score: 39
gen alive: 10, params: corner divisor: 1.924872582001383, corner exponent: 2.440867028945015, danger divisor: 1.5333675855034437, min opp score: 228.97772037434942, id: 20348, score: 39
gen alive: 9, params: corner divisor: 1.4141726915481594, corner exponent: 1.9502916651175903, min opp score: 611.6450315363501, danger divisor: 3.337965213047784, id: 19703, score: 39
gen alive: 9, params: corner divisor: 1.8908946854051345, corner exponent: 2.8254715168612092, danger divisor: 1.91786310345601, min opp score: 256.6374134791838, id: 19902, score: 39
gen alive: 9, params: corner divisor: 1.8908946854051345, corner exponent: 2.440867028945015, danger divisor: 14.832436481526466, min opp score: 118.82535495969316, id: 20129, score: 39
gen alive: 9, params: corner divisor: 1.4141726915481594, corner exponent: 2.767499414476414, min opp score: 558.8407816717124, danger divisor: 1.286596863030676, id: 20294, score: 39
gen alive: 8, params: corner divisor: 1.924872582001383, corner exponent: 1.4469847114225045, min opp score: 830.9520742968036, danger divisor: 1.721555916548688, id: 18593, score: 39
gen alive: 8, params: corner divisor: 2.862241644415418, corner exponent: 2.8518345300175136, danger divisor: 9.177258179292654, min opp score: 161.39171022896363, id: 19723, score: 39
gen alive: 6, params: corner divisor: 2.8122003321552476, corner exponent: 2.5688174708626668, min opp score: 482.0877811627985, danger divisor: 1.219823213563864, id: 19983, score: 39
gen alive: 5, params: corner divisor: 1.8908946854051345, corner exponent: 2.779801592447324, danger divisor: 7.190374491449648, min opp score: 228.97772037434942, id: 19665, score: 39
gen alive: 3, params: min opp score: 470.27317508176424, danger divisor: 1.9438469415820916, corner divisor: 6.494919377945576, corner exponent: 2.870429969214087, id: 16206, score: 39
gen alive: 11, params: corner divisor: 1.4141726915481594, corner exponent: 1.4469847114225045, min opp score: 109.71795378695163, danger divisor: 17.296352840264007, id: 18141, score: 38
gen alive: 11, params: corner divisor: 1.8908946854051345, corner exponent: 2.2736765941280996, danger divisor: 2.305755204698305, min opp score: 180.66959977031073, id: 20171, score: 38
gen alive: 4, params: corner divisor: 1.0290058383826213, corner exponent: 1.7520585311117283, min opp score: 749.4831228812673, danger divisor: 1.0824483397993152, id: 19181, score: 38
gen alive: 4, params: corner divisor: 2.070394666991346, corner exponent: 2.1819446675137764, min opp score: 107.50269893056581, danger divisor: 1.6616063900643234, id: 18254, score: 38
gen alive: 2, params: min opp score: 178.10988402447282, danger divisor: 1.721555916548688, corner divisor: 14.53175400202975, corner exponent: 1.9582961914631831, id: 19388, score: 38
gen alive: 28, params: corner divisor: 1.4141726915481594, corner exponent: 2.2736765941280996, min opp score: 526.4105422581486, danger divisor: 2.9353999173281675, id: 12193, score: 37
gen alive: 16, params: corner divisor: 2.3193307706957453, corner exponent: 2.2736765941280996, min opp score: 467.54612106367586, danger divisor: 1.0824483397993152, id: 16543, score: 37
gen alive: 16, params: corner divisor: 1.4141726915481594, corner exponent: 2.2759086394161656, min opp score: 455.3356596652689, danger divisor: 2.7610173220029974, id: 19851, score: 37
gen alive: 13, params: danger divisor: 4.986724628216475, min opp score: 115.36442148251422, corner divisor: 3.26502621348757, corner exponent: 2.440867028945015, id: 19753, score: 37
gen alive: 12, params: corner divisor: 1.4141726915481594, corner exponent: 2.65964097961648, min opp score: 118.82535495969316, danger divisor: 2.914264166191812, id: 20350, score: 37
gen alive: 5, params: danger divisor: 3.4677449675773575, min opp score: 696.380270497038, corner divisor: 2.1025660130797643, corner exponent: 2.6452163709612133, id: 20173, score: 37
gen alive: 4, params: corner divisor: 1.1645357852296998, corner exponent: 2.2736765941280996, min opp score: 117.04506977268011, danger divisor: 1.0824483397993152, id: 18272, score: 37
gen alive: 3, params: corner divisor: 1.4141726915481594, corner exponent: 2.046044670772549, min opp score: 260.8726290817919, danger divisor: 12.371146585183132, id: 20031, score: 37
gen alive: 1, params: corner divisor: 1.8908946854051345, corner exponent: 2.2736765941280996, min opp score: 499.77724644018997, danger divisor: 19.460710575880668, id: 19332, score: 37
gen alive: 20, params: corner divisor: 1.924872582001383, corner exponent: 2.926541697802387, min opp score: 163.406443106845, danger divisor: 9.907725917840555, id: 13105, score: 36
gen alive: 20, params: corner divisor: 1.4141726915481594, corner exponent: 1.4469847114225045, min opp score: 422.94010713457146, danger divisor: 4.638002920353788, id: 17801, score: 36
gen alive: 19, params: corner divisor: 1.4141726915481594, corner exponent: 2.7267100482563587, min opp score: 118.82535495969316, danger divisor: 2.55846266216978, id: 19831, score: 36
gen alive: 18, params: min opp score: 273.78127407531684, corner divisor: 1.089128370758384, corner exponent: 2.9155839153814016, danger divisor: 1.91786310345601, id: 8611, score: 36
gen alive: 17, params: corner divisor: 1.4141726915481594, corner exponent: 1.4469847114225045, min opp score: 422.94010713457146, danger divisor: 3.094864775564959, id: 19282, score: 36
gen alive: 16, params: corner divisor: 1.4141726915481594, corner exponent: 1.9502916651175903, min opp score: 521.7133924433042, danger divisor: 1.3771440243396964, id: 14631, score: 36
gen alive: 16, params: corner divisor: 2.3193307706957453, corner exponent: 2.440867028945015, min opp score: 467.54612106367586, danger divisor: 2.305755204698305, id: 20320, score: 36
gen alive: 16, params: corner divisor: 1.8908946854051345, corner exponent: 2.2736765941280996, min opp score: 181.52438470557382, danger divisor: 1.286596863030676, id: 20351, score: 36
gen alive: 15, params: corner divisor: 1.4141726915481594, corner exponent: 2.440867028945015, danger divisor: 2.902738130148521, min opp score: 273.78127407531684, id: 20365, score: 36
gen alive: 14, params: danger divisor: 1.7502101156723189, min opp score: 112.90179534452892, corner divisor: 5.487754672161037, corner exponent: 2.3787475176188586, id: 20315, score: 36
gen alive: 14, params: corner divisor: 1.5674031545418696, corner exponent: 2.2759086394161656, min opp score: 188.76724814415502, danger divisor: 1.219823213563864, id: 20342, score: 36
gen alive: 14, params: danger divisor: 2.9353999173281675, min opp score: 104.61670016608777, corner divisor: 1.8908946854051345, corner exponent: 2.440867028945015, id: 20364, score: 36
gen alive: 13, params: corner divisor: 5.216929174109534, corner exponent: 2.259449548996067, min opp score: 118.82535495969316, danger divisor: 11.414828585322065, id: 19519, score: 36
