gen alive: 14, params: corner divisor: 1.054620596466676, corner exponent: 2.0088059829994034, min opp score: 165.75068266854248, danger divisor: 3.2004170428083745, id: 67985, score: 57
gen alive: 10, params: corner divisor: 2.286479560309278, corner exponent: 2.998997981500411, danger divisor: 3.957016110557893, min opp score: 180.37813792819554, id: 70565, score: 36
gen alive: 9, params: corner divisor: 1.054620596466676, corner exponent: 1.8875822546717733, min opp score: 155.5390348110103, danger divisor: 1.0824483397993152, id: 68561, score: 36
gen alive: 9, params: corner divisor: 2.286479560309278, corner exponent: 1.722131708825502, danger divisor: 1.108261667059035, min opp score: 141.34469833936106, id: 71213, score: 36
gen alive: 9, params: corner divisor: 2.862241644415418, corner exponent: 1.688687600762522, danger divisor: 3.0838274808205477, min opp score: 274.41336103097314, id: 71304, score: 36
gen alive: 9, params: min opp score: 547.0209387212435, danger divisor: 2.418516032870584, corner divisor: 8.420464889763828, corner exponent: 2.1036445633918937, id: 71309, score: 36
gen alive: 8, params: corner divisor: 1.054620596466676, corner exponent: 2.0088059829994034, min opp score: 529.382358543985, danger divisor: 2.0106965861637534, id: 69673, score: 36
gen alive: 8, params: corner divisor: 2.6577319412927625, corner exponent: 2.6445142477600063, danger divisor: 1.3608522065063957, min opp score: 120.51322068744841, id: 70755, score: 36
gen alive: 8, params: danger divisor: 15.708335294974683, min opp score: 122.4941592700856, corner divisor: 4.054569489885697, corner exponent: 2.8518345300175136, id: 71211, score: 36
gen alive: 8, params: corner divisor: 2.2503598163188907, corner exponent: 1.8913847706440352, danger divisor: 2.418516032870584, min opp score: 726.9963640249357, id: 71243, score: 36
gen alive: 8, params: corner divisor: 1.4141726915481594, corner exponent: 1.7520585311117283, min opp score: 159.49531753453243, danger divisor: 15.229544948882749, id: 71319, score: 36
gen alive: 8, params: corner divisor: 1.054620596466676, corner exponent: 1.8875822546717733, min opp score: 855.939132868606, danger divisor: 1.0824483397993152, id: 71397, score: 36
gen alive: 6, params: corner divisor: 1.118239190535093, corner exponent: 1.3944904353684828, danger divisor: 4.419096650247032, min opp score: 165.7555529738872, id: 68039, score: 36
gen alive: 6, params: corner divisor: 3.058225521214688, corner exponent: 1.5022657615347639, min opp score: 914.3904798293323, danger divisor: 5.8109428041716065, id: 71183, score: 36
gen alive: 6, params: corner divisor: 3.882769343603781, corner exponent: 2.884356169716834, min opp score: 202.7566090810327, danger divisor: 5.000342936578116, id: 71366, score: 36
gen alive: 5, params: corner divisor: 3.2055106368020043, corner exponent: 2.6985519016919213, min opp score: 763.3700623489798, danger divisor: 1.3608522065063957, id: 70001, score: 36
gen alive: 4, params: corner divisor: 1.924872582001383, corner exponent: 2.3811662433543708, danger divisor: 3.0838274808205477, min opp score: 327.8307475113752, id: 69027, score: 36
gen alive: 4, params: corner divisor: 2.2503598163188907, corner exponent: 2.611773823090645, min opp score: 191.02828674709963, danger divisor: 13.127553858711394, id: 71073, score: 36
gen alive: 3, params: corner divisor: 1.054620596466676, corner exponent: 2.4012520165393663, min opp score: 512.6645020807139, danger divisor: 1.624647005624207, id: 71203, score: 36
gen alive: 3, params: corner divisor: 3.645230210282799, corner exponent: 2.6308317465596245, danger divisor: 8.101553570626828, min opp score: 465.07452423701966, id: 71277, score: 36
gen alive: 2, params: corner divisor: 11.74064804577067, corner exponent: 1.0035642989914642, min opp score: 888.1732644252127, danger divisor: 2.9210715596027335, id: 71021, score: 36
gen alive: 2, params: corner divisor: 1.924872582001383, corner exponent: 2.3811662433543708, danger divisor: 6.264814056648471, min opp score: 327.8307475113752, id: 71129, score: 36
gen alive: 1, params: corner divisor: 2.862241644415418, corner exponent: 2.04493045837319, danger divisor: 3.2381560469339465, min opp score: 889.3759818201507, id: 70825, score: 36
gen alive: 1, params: corner divisor: 2.286479560309278, corner exponent: 2.9299428753652634, min opp score: 418.39215087954614, danger divisor: 5.039818094891916, id: 70195, score: 36
gen alive: 16, params: corner divisor: 2.862241644415418, corner exponent: 2.8297712577172236, danger divisor: 9.090767159694913, min opp score: 122.4941592700856, id: 70793, score: 35
gen alive: 16, params: corner divisor: 1.924872582001383, corner exponent: 2.0088059829994034, min opp score: 191.02828674709963, danger divisor: 1.3608522065063957, id: 71372, score: 35
gen alive: 13, params: corner divisor: 3.2055106368020043, corner exponent: 2.613053380400129, min opp score: 201.49348321948287, danger divisor: 5.100605570527102, id: 71299, score: 35
gen alive: 6, params: corner divisor: 4.934159242195454, corner exponent: 2.998997981500411, min opp score: 855.939132868606, danger divisor: 3.3468520419261925, chip divisor: 14.741943686245813, id: 71375, score: 35
gen alive: 30, params: corner divisor: 1.5867073576676085, corner exponent: 1.7173015525225386, danger divisor: 2.418516032870584, min opp score: 139.1762947009676, id: 66299, score: 34
gen alive: 24, params: corner divisor: 2.286479560309278, corner exponent: 1.4130343978500963, min opp score: 122.4941592700856, danger divisor: 2.1363654620757626, id: 71297, score: 34
gen alive: 17, params: corner divisor: 2.862241644415418, corner exponent: 2.9299428753652634, min opp score: 165.7555529738872, danger divisor: 4.419096650247032, id: 70785, score: 34
gen alive: 17, params: corner divisor: 2.286479560309278, corner exponent: 1.4130343978500963, danger divisor: 1.3608522065063957, min opp score: 729.5230330650387, id: 71289, score: 34
gen alive: 16, params: corner divisor: 1.924872582001383, corner exponent: 1.7520585311117283, danger divisor: 3.0838274808205477, min opp score: 122.4941592700856, id: 71284, score: 34
gen alive: 14, params: corner divisor: 5.683266892031775, corner exponent: 2.884356169716834, min opp score: 914.3904798293323, danger divisor: 1.0824483397993152, id: 70409, score: 34
gen alive: 13, params: corner divisor: 1.5170244504788477, corner exponent: 2.3444104977312996, min opp score: 286.694117113704, danger divisor: 8.679856947328904, id: 70737, score: 34
gen alive: 13, params: corner divisor: 2.286479560309278, corner exponent: 2.2765801243710575, danger divisor: 2.0475493938271403, min opp score: 796.6073809465792, id: 70257, score: 34
gen alive: 13, params: corner divisor: 2.862241644415418, corner exponent: 2.2736765941280996, min opp score: 791.6262695606536, danger divisor: 1.3608522065063957, id: 70786, score: 34
gen alive: 13, params: corner divisor: 6.050714240849963, corner exponent: 2.1561959858785147, danger divisor: 6.282036145411378, min opp score: 144.36856232262755, id: 71071, score: 34
gen alive: 12, params: corner divisor: 1.9955589376377505, corner exponent: 2.8872149834492027, danger divisor: 2.1363654620757626, min opp score: 519.6620295866043, id: 71273, score: 34
gen alive: 11, params: corner divisor: 2.6108020704772654, corner exponent: 2.613053380400129, min opp score: 308.7104650706492, danger divisor: 2.9210715596027335, id: 70815, score: 34
gen alive: 11, params: corner divisor: 1.924872582001383, corner exponent: 1.3174012960013401, danger divisor: 9.174947054900963, min opp score: 139.1762947009676, id: 70358, score: 34
gen alive: 11, params: corner divisor: 2.862241644415418, corner exponent: 2.8518345300175136, min opp score: 983.1263283174397, danger divisor: 1.1402648882658646, id: 71149, score: 34
gen alive: 11, params: corner divisor: 1.054620596466676, corner exponent: 2.0088059829994034, min opp score: 122.4941592700856, danger divisor: 2.0106965861637534, id: 71288, score: 34
gen alive: 10, params: corner divisor: 4.934159242195454, corner exponent: 1.688687600762522, min opp score: 118.36539389894367, danger divisor: 2.0106965861637534, id: 71407, score: 34
gen alive: 9, params: corner divisor: 1.054620596466676, corner exponent: 2.0088059829994034, min opp score: 529.382358543985, danger divisor: 3.3468520419261925, id: 71294, score: 34
gen alive: 8, params: corner divisor: 14.999000785038973, corner exponent: 2.0560650399900364, danger divisor: 2.418516032870584, min opp score: 459.708954295554, id: 71207, score: 34
gen alive: 7, params: corner divisor: 2.6577319412927625, corner exponent: 1.512049090349779, danger divisor: 1.3608522065063957, min opp score: 938.8766387747582, id: 71019, score: 34
gen alive: 4, params: corner divisor: 1.4144298461314624, corner exponent: 1.8913847706440352, danger divisor: 2.418516032870584, min opp score: 413.6366265337802, id: 71215, score: 34
gen alive: 1, params: corner divisor: 2.862241644415418, corner exponent: 2.2736765941280996, min opp score: 172.16830970627808, danger divisor: 5.8564309443472435, id: 70823, score: 34
gen alive: 1, params: corner divisor: 1.861063566604123, corner exponent: 2.2736765941280996, min opp score: 404.14153648916323, id: 64274, score: 34
gen alive: 39, params: corner divisor: 1.4141726915481594, corner exponent: 2.093018936697602, min opp score: 159.49531753453243, danger divisor: 4.966553994962586, id: 64258, score: 33
gen alive: 33, params: corner divisor: 1.0290058383826213, corner exponent: 2.2092253401801756, danger divisor: 6.282036145411378, min opp score: 144.36856232262755, id: 68262, score: 33
gen alive: 28, params: corner divisor: 2.286479560309278, corner exponent: 2.8518345300175136, danger divisor: 3.2004170428083745, min opp score: 308.7104650706492, id: 71395, score: 33
gen alive: 25, params: corner divisor: 2.862241644415418, corner exponent: 1.7520585311117283, danger divisor: 2.418516032870584, min opp score: 144.36856232262755, id: 71311, score: 33
gen alive: 23, params: corner divisor: 1.0290058383826213, corner exponent: 2.5287349529419796, danger divisor: 2.272649183166843, min opp score: 122.4941592700856, id: 71419, score: 33
gen alive: 19, params: corner divisor: 1.924872582001383, corner exponent: 2.3811662433543708, danger divisor: 2.418516032870584, min opp score: 122.4941592700856, id: 71373, score: 33
gen alive: 18, params: corner divisor: 2.862241644415418, corner exponent: 1.9983834265997533, min opp score: 541.8874558094858, danger divisor: 1.649032334271234, id: 71322, score: 33
gen alive: 17, params: corner divisor: 2.862241644415418, corner exponent: 2.2736765941280996, danger divisor: 1.31974678349461, min opp score: 791.6262695606536, id: 67151, score: 33
gen alive: 17, params: corner divisor: 2.286479560309278, corner exponent: 2.3811662433543708, danger divisor: 3.0838274808205477, min opp score: 308.7104650706492, id: 71368, score: 33
gen alive: 16, params: corner divisor: 1.1857994283151339, corner exponent: 2.9903447841435606, min opp score: 392.3827744877611, danger divisor: 1.0824483397993152, id: 69781, score: 33
gen alive: 16, params: corner divisor: 7.38537701456936, corner exponent: 1.1255922719117262, danger divisor: 13.396869953841797, min opp score: 180.37813792819554, id: 71316, score: 33
gen alive: 16, params: corner divisor: 2.862241644415418, corner exponent: 2.9299428753652634, min opp score: 172.68018922411872, danger divisor: 4.6480805674623396, id: 71393, score: 33
gen alive: 15, params: corner divisor: 2.862241644415418, corner exponent: 2.1554873388764193, danger divisor: 7.88037732424666, min opp score: 141.34469833936106, id: 69835, score: 33
gen alive: 15, params: corner divisor: 3.3543983211808075, corner exponent: 2.592441284884862, min opp score: 122.4941592700856, danger divisor: 2.764497188219479, id: 71342, score: 33
gen alive: 15, params: corner divisor: 2.862241644415418, corner exponent: 1.9983834265997533, danger divisor: 15.404149439750224, min opp score: 118.36539389894367, id: 71388, score: 33
gen alive: 14, params: corner divisor: 2.6577319412927625, corner exponent: 2.6445142477600063, danger divisor: 1.3608522065063957, min opp score: 938.8766387747582, id: 64613, score: 33
gen alive: 14, params: corner divisor: 7.444103359040396, corner exponent: 2.2092253401801756, danger divisor: 5.203317914794289, min opp score: 308.7104650706492, id: 71275, score: 33
gen alive: 14, params: corner divisor: 5.683266892031775, corner exponent: 2.4875957920224576, danger divisor: 1.3608522065063957, min opp score: 191.02828674709963, id: 71307, score: 33
gen alive: 13, params: corner divisor: 1.4141726915481594, corner exponent: 1.8101710692084094, danger divisor: 2.157948128710443, min opp score: 155.82775620015062, id: 71291, score: 33
gen alive: 13, params: corner divisor: 2.286479560309278, corner exponent: 2.4012520165393663, danger divisor: 2.157948128710443, min opp score: 144.36856232262755, id: 71414, score: 33
gen alive: 12, params: corner divisor: 3.3543983211808075, corner exponent: 2.592441284884862, min opp score: 703.3264587453368, danger divisor: 5.845362986874842, id: 71097, score: 33
gen alive: 12, params: corner divisor: 3.2055106368020043, corner exponent: 2.6985519016919213, min opp score: 210.90429889342934, danger divisor: 1.0824483397993152, id: 71351, score: 33
gen alive: 12, params: corner divisor: 1.924872582001383, corner exponent: 2.3811662433543708, danger divisor: 3.2004170428083745, min opp score: 529.382358543985, id: 71389, score: 33
gen alive: 11, params: corner divisor: 2.862241644415418, corner exponent: 2.6985519016919213, min opp score: 855.939132868606, danger divisor: 9.395765547560497, id: 70841, score: 33
gen alive: 11, params: corner divisor: 2.862241644415418, corner exponent: 2.998997981500411, danger divisor: 1.4138923453665229, min opp score: 855.939132868606, id: 69887, score: 33
gen alive: 11, params: corner divisor: 1.0290058383826213, corner exponent: 2.4875957920224576, danger divisor: 1.3608522065063957, min opp score: 152.42264594012372, id: 71302, score: 33
gen alive: 10, params: corner divisor: 2.862241644415418, corner exponent: 2.228224356829537, min opp score: 122.4941592700856, danger divisor: 11.600232523980743, id: 70637, score: 33
gen alive: 10, params: corner divisor: 1.0290058383826213, corner exponent: 1.2238111433464438, danger divisor: 5.100605570527102, min opp score: 490.6332242569335, id: 71091, score: 33
gen alive: 9, params: corner divisor: 3.882769343603781, corner exponent: 2.2736765941280996, danger divisor: 2.418516032870584, min opp score: 910.6629888313839, id: 71409, score: 33
gen alive: 8, params: corner divisor: 2.862241644415418, corner exponent: 2.9355225313679023, danger divisor: 4.104455227382766, min opp score: 375.1099797140804, id: 71041, score: 33
gen alive: 8, params: corner divisor: 1.0290058383826213, corner exponent: 1.688687600762522, danger divisor: 5.198348595308348, min opp score: 370.9977937619934, id: 71127, score: 33
gen alive: 8, params: corner divisor: 17.876387070166544, corner exponent: 1.620667612276547, danger divisor: 7.88037732424666, min opp score: 122.4941592700856, id: 71269, score: 33
gen alive: 8, params: corner divisor: 1.054620596466676, corner exponent: 1.4992386183196331, min opp score: 155.5390348110103, danger divisor: 10.61957148418957, id: 71379, score: 33
gen alive: 7, params: corner divisor: 1.0290058383826213, corner exponent: 2.6193466801322165, danger divisor: 13.438228678070208, min opp score: 101.40612216722705, id: 70991, score: 33
gen alive: 7, params: corner divisor: 8.786212108861267, corner exponent: 2.3444104977312996, min opp score: 286.694117113704, danger divisor: 13.116203910721714, id: 71015, score: 33
gen alive: 7, params: corner divisor: 1.924872582001383, corner exponent: 1.1838153386459416, min opp score: 241.54486850040072, danger divisor: 15.83039787851328, id: 71155, score: 33
gen alive: 7, params: corner divisor: 1.0290058383826213, corner exponent: 2.6193466801322165, danger divisor: 10.83595536766662, min opp score: 910.6629888313839, id: 71233, score: 33
gen alive: 6, params: corner divisor: 7.969533656692665, corner exponent: 1.7481812296788466, min opp score: 729.5230330650387, danger divisor: 1.3608522065063957, id: 70747, score: 33
gen alive: 6, params: corner divisor: 1.0290058383826213, corner exponent: 2.5883624467498754, min opp score: 265.2251188739084, danger divisor: 15.627313228374748, id: 71223, score: 33
gen alive: 6, params: corner divisor: 5.683266892031775, corner exponent: 2.884356169716834, min opp score: 172.68018922411872, danger divisor: 1.0824483397993152, id: 71295, score: 33
gen alive: 3, params: corner divisor: 1.924872582001383, corner exponent: 2.3811662433543708, danger divisor: 3.0838274808205477, min opp score: 274.41336103097314, id: 70163, score: 33
gen alive: 3, params: corner divisor: 6.915123538327318, corner exponent: 2.1554873388764193, danger divisor: 10.61957148418957, min opp score: 784.722753828567, id: 71318, score: 33
gen alive: 2, params: corner divisor: 2.862241644415418, corner exponent: 2.998997981500411, danger divisor: 3.8296637864652014, min opp score: 323.967337138835, id: 70380, score: 33
gen alive: 2, params: corner divisor: 1.054620596466676, corner exponent: 2.998997981500411, danger divisor: 3.214631474519019, min opp score: 802.7117881624633, id: 70339, score: 33
gen alive: 2, params: corner divisor: 3.2055106368020043, corner exponent: 1.6730299138268463, min opp score: 768.7823350747151, danger divisor: 1.3608522065063957, id: 71089, score: 33
gen alive: 1, params: corner divisor: 1.054620596466676, corner exponent: 1.883908630611428, danger divisor: 3.214631474519019, min opp score: 802.7117881624633, id: 71043, score: 33
gen alive: 1, params: corner divisor: 2.2503598163188907, corner exponent: 2.0958745823343725, min opp score: 286.43868416725616, danger divisor: 3.3821913788626565, id: 70801, score: 33
gen alive: 1, params: corner divisor: 1.054620596466676, corner exponent: 2.0088059829994034, min opp score: 529.382358543985, danger divisor: 1.1402648882658646, chip divisor: 14.713147197198179, id: 70906, score: 33
gen alive: 1, params: corner divisor: 7.777456873102604, corner exponent: 2.04493045837319, min opp score: 525.2087675566107, danger divisor: 3.7149670274416735, id: 70471, score: 33
gen alive: 24, params: corner divisor: 2.7625115004362217, corner exponent: 2.9299428753652634, min opp score: 144.36856232262755, danger divisor: 1.31974678349461, id: 68843, score: 32
gen alive: 10, params: corner divisor: 1.1857994283151339, corner exponent: 1.8716810724411856, min opp score: 139.1762947009676, danger divisor: 9.174947054900963, id: 70795, score: 32
gen alive: 6, params: corner divisor: 2.6108020704772654, corner exponent: 1.9359923350032244, min opp score: 308.7104650706492, danger divisor: 2.9210715596027335, id: 71101, score: 32
gen alive: 23, params: corner divisor: 1.924872582001383, corner exponent: 2.2736765941280996, min opp score: 241.54486850040072, danger divisor: 8.679856947328904, id: 71281, score: 31
gen alive: 21, params: corner divisor: 1.4141726915481594, corner exponent: 2.2736765941280996, min opp score: 286.694117113704, danger divisor: 8.679856947328904, id: 71386, score: 31
gen alive: 20, params: corner divisor: 3.3543983211808075, corner exponent: 2.592441284884862, min opp score: 169.03065978345285, danger divisor: 8.689948152108968, id: 70691, score: 31
gen alive: 20, params: corner divisor: 3.2055106368020043, corner exponent: 2.271108055095663, min opp score: 420.30844632469046, danger divisor: 5.100605570527102, id: 71406, score: 31
gen alive: 17, params: corner divisor: 2.286479560309278, corner exponent: 2.2765801243710575, danger divisor: 2.0106965861637534, min opp score: 141.34469833936106, id: 70872, score: 31
gen alive: 16, params: corner divisor: 2.862241644415418, corner exponent: 2.8297712577172236, min opp score: 122.4941592700856, danger divisor: 4.721772522760075, id: 71412, score: 31
gen alive: 12, params: corner divisor: 2.286479560309278, corner exponent: 2.7305056666446275, danger divisor: 7.246962467365227, min opp score: 144.36856232262755, id: 69745, score: 31
gen alive: 10, params: corner divisor: 4.054569489885697, corner exponent: 2.4012520165393663, min opp score: 122.4941592700856, danger divisor: 2.157948128710443, id: 71401, score: 31
gen alive: 9, params: corner divisor: 11.323854782135571, corner exponent: 2.012427349735816, min opp score: 118.36539389894367, danger divisor: 2.0106965861637534, id: 71005, score: 31
gen alive: 9, params: corner divisor: 2.862241644415418, corner exponent: 2.228224356829537, danger divisor: 18.826994062708327, min opp score: 122.4941592700856, id: 71049, score: 31
gen alive: 9, params: corner divisor: 2.286479560309278, corner exponent: 2.998997981500411, danger divisor: 5.571533099852763, min opp score: 483.92004687535865, id: 71231, score: 31
gen alive: 8, params: corner divisor: 1.5867073576676085, corner exponent: 2.6666195805477413, danger divisor: 2.418516032870584, min opp score: 293.42288458432336, id: 71217, score: 31
gen alive: 8, params: corner divisor: 2.0178384166147945, corner exponent: 1.8253759173750101, min opp score: 959.2211702317024, danger divisor: 1.1630773939183743, id: 71358, score: 31
gen alive: 5, params: corner divisor: 1.1857994283151339, corner exponent: 2.4112914616272043, min opp score: 139.1762947009676, danger divisor: 9.174947054900963, id: 71235, score: 31
gen alive: 1, params: corner divisor: 5.451800406130944, corner exponent: 2.884508352463311, min opp score: 122.4941592700856, danger divisor: 9.395765547560497, id: 70879, score: 31
gen alive: 1, params: corner divisor: 19.028361079877897, corner exponent: 2.7620704696531644, danger divisor: 1.4138923453665229, min opp score: 476.4429020875306, id: 70864, score: 31
gen alive: 35, params: corner divisor: 2.862241644415418, corner exponent: 1.7520585311117283, danger divisor: 2.418516032870584, min opp score: 122.4941592700856, id: 66793, score: 30
gen alive: 23, params: corner divisor: 2.286479560309278, corner exponent: 1.4130343978500963, danger divisor: 3.630510808690213, min opp score: 139.1762947009676, id: 71424, score: 30
gen alive: 21, params: corner divisor: 2.556530847052442, corner exponent: 1.336005841876482, danger divisor: 6.893872136655219, min opp score: 141.34469833936106, id: 71177, score: 30
gen alive: 20, params: corner divisor: 2.862241644415418, corner exponent: 2.9355225313679023, danger divisor: 11.467287508651392, min opp score: 159.49531753453243, id: 71360, score: 30
gen alive: 19, params: corner divisor: 1.0290058383826213, corner exponent: 1.688687600762522, danger divisor: 1.649032334271234, min opp score: 169.03065978345285, id: 71285, score: 30
gen alive: 19, params: corner divisor: 1.5170244504788477, corner exponent: 2.2736765941280996, min opp score: 273.64645109105743, danger divisor: 2.0475493938271403, id: 71352, score: 30
gen alive: 19, params: corner divisor: 1.4141726915481594, corner exponent: 2.093018936697602, min opp score: 653.9896719281234, danger divisor: 1.3608522065063957, id: 71396, score: 30
gen alive: 17, params: corner divisor: 4.663271773071882, corner exponent: 1.860436984254947, danger divisor: 6.282036145411378, min opp score: 144.36856232262755, id: 71261, score: 30
gen alive: 17, params: corner divisor: 2.2503598163188907, corner exponent: 2.271108055095663, danger divisor: 2.418516032870584, min opp score: 172.16830970627808, id: 71349, score: 30
gen alive: 17, params: corner divisor: 3.3543983211808075, corner exponent: 2.592441284884862, min opp score: 169.03065978345285, danger divisor: 8.689948152108968, id: 71404, score: 30
gen alive: 17, params: corner divisor: 1.5170244504788477, corner exponent: 2.6985519016919213, min opp score: 138.09662155722677, danger divisor: 8.679856947328904, id: 71411, score: 30
gen alive: 16, params: corner divisor: 2.862241644415418, corner exponent: 2.2736765941280996, min opp score: 122.4941592700856, danger divisor: 4.966553994962586, id: 69792, score: 30
gen alive: 16, params: corner divisor: 1.861063566604123, corner exponent: 2.2736765941280996, danger divisor: 1.1402648882658646, min opp score: 122.4941592700856, id: 69867, score: 30
gen alive: 15, params: corner divisor: 1.054620596466676, corner exponent: 2.0088059829994034, min opp score: 139.1762947009676, danger divisor: 2.9210715596027335, id: 71427, score: 30
gen alive: 14, params: corner divisor: 1.924872582001383, corner exponent: 2.4630371416526673, min opp score: 241.54486850040072, danger divisor: 15.83039787851328, id: 70733, score: 30
gen alive: 14, params: corner divisor: 10.537715891174566, corner exponent: 1.2872535657758646, min opp score: 529.382358543985, danger divisor: 2.1363654620757626, id: 71039, score: 30
gen alive: 14, params: corner divisor: 3.875467131227383, corner exponent: 1.688687600762522, danger divisor: 3.214631474519019, min opp score: 118.36539389894367, id: 71169, score: 30
gen alive: 14, params: corner divisor: 1.924872582001383, corner exponent: 1.3174012960013401, danger divisor: 5.100605570527102, min opp score: 139.1762947009676, id: 71410, score: 30
gen alive: 13, params: corner divisor: 1.054620596466676, corner exponent: 2.0088059829994034, min opp score: 529.382358543985, danger divisor: 3.3468520419261925, id: 68513, score: 30
gen alive: 13, params: corner divisor: 2.862241644415418, corner exponent: 2.2736765941280996, danger divisor: 7.88037732424666, min opp score: 265.2251188739084, id: 71387, score: 30
gen alive: 13, params: corner divisor: 1.4141726915481594, corner exponent: 2.613053380400129, min opp score: 201.49348321948287, danger divisor: 2.9210715596027335, id: 71413, score: 30
gen alive: 12, params: corner divisor: 5.683266892031775, corner exponent: 2.884356169716834, danger divisor: 7.88037732424666, min opp score: 141.34469833936106, id: 71317, score: 30
gen alive: 12, params: corner divisor: 2.286479560309278, corner exponent: 2.7305056666446275, danger divisor: 3.2004170428083745, min opp score: 144.36856232262755, id: 71329, score: 30
gen alive: 12, params: corner divisor: 1.861063566604123, corner exponent: 2.2736765941280996, danger divisor: 5.021475068263267, min opp score: 122.4941592700856, id: 71337, score: 30
gen alive: 12, params: corner divisor: 1.861063566604123, corner exponent: 1.8875822546717733, min opp score: 155.5390348110103, danger divisor: 1.0824483397993152, id: 71408, score: 30
gen alive: 11, params: corner divisor: 1.054620596466676, corner exponent: 1.8875822546717733, min opp score: 155.5390348110103, danger divisor: 1.3608522065063957, id: 70775, score: 30
gen alive: 11, params: corner divisor: 2.286479560309278, corner exponent: 2.7305056666446275, danger divisor: 6.957953843785348, min opp score: 746.8491056920232, id: 71063, score: 30
gen alive: 11, params: corner divisor: 7.969533656692665, corner exponent: 1.7481812296788466, min opp score: 729.5230330650387, danger divisor: 3.630510808690213, id: 71354, score: 30
gen alive: 11, params: corner divisor: 2.8588991821947243, corner exponent: 2.271108055095663, min opp score: 273.64645109105743, danger divisor: 5.000342936578116, id: 71381, score: 30
gen alive: 10, params: corner divisor: 1.054620596466676, corner exponent: 1.8875822546717733, min opp score: 191.02828674709963, danger divisor: 1.3608522065063957, id: 68824, score: 30
gen alive: 9, params: corner divisor: 1.4141726915481594, corner exponent: 1.8101710692084094, danger divisor: 8.160230610605133, min opp score: 118.26795013210076, id: 71069, score: 30
gen alive: 9, params: corner divisor: 1.054620596466676, corner exponent: 2.4061450350711895, min opp score: 144.36856232262755, danger divisor: 2.764497188219479, id: 71362, score: 30
gen alive: 8, params: corner divisor: 1.054620596466676, corner exponent: 1.4992386183196331, min opp score: 191.02828674709963, danger divisor: 10.61957148418957, id: 70807, score: 30
gen alive: 8, params: corner divisor: 3.920256871436089, corner exponent: 2.6985519016919213, min opp score: 138.09662155722677, danger divisor: 1.3608522065063957, id: 71061, score: 30
gen alive: 8, params: corner divisor: 2.862241644415418, corner exponent: 2.2736765941280996, danger divisor: 2.32563890106551, min opp score: 536.7473117775482, id: 71105, score: 30
gen alive: 7, params: corner divisor: 1.924872582001383, corner exponent: 2.4630371416526673, min opp score: 576.3102948882976, danger divisor: 8.516849628382811, id: 71179, score: 30
gen alive: 7, params: corner divisor: 2.286479560309278, corner exponent: 2.6985519016919213, danger divisor: 12.457048197895071, min opp score: 144.36856232262755, id: 71331, score: 30
gen alive: 7, params: corner divisor: 1.0290058383826213, corner exponent: 1.8594179731389722, danger divisor: 6.282036145411378, min opp score: 323.967337138835, id: 71376, score: 30
gen alive: 6, params: corner divisor: 3.645230210282799, corner exponent: 2.6308317465596245, danger divisor: 4.121275809016667, min opp score: 465.07452423701966, id: 70497, score: 30
gen alive: 4, params: corner divisor: 2.6577319412927625, corner exponent: 2.542882048334178, danger divisor: 16.559309592241256, min opp score: 165.7555529738872, id: 70631, score: 30
gen alive: 3, params: corner divisor: 6.54695061181922, corner exponent: 2.6985519016919213, min opp score: 763.3700623489798, danger divisor: 1.3608522065063957, id: 71219, score: 30
gen alive: 2, params: corner divisor: 1.4141726915481594, corner exponent: 1.7520585311117283, min opp score: 724.6833161621115, danger divisor: 6.581818314514534, id: 71145, score: 30
gen alive: 2, params: corner divisor: 12.03278097893893, corner exponent: 2.3811662433543708, danger divisor: 3.0838274808205477, min opp score: 705.1066954579783, id: 71249, score: 30
gen alive: 1, params: corner divisor: 1.000983752760079, corner exponent: 2.973363703931155, danger divisor: 6.377913246884859, min opp score: 847.3743138393289, id: 70858, score: 30
gen alive: 1, params: corner divisor: 18.805230219109628, corner exponent: 1.995828074501893, min opp score: 159.49531753453243, danger divisor: 5.799080811293143, id: 70263, score: 30
gen alive: 1, params: corner divisor: 4.09992229332472, corner exponent: 2.293692748289143, danger divisor: 6.4289084521691375, min opp score: 164.767598673429, id: 70899, score: 30
gen alive: 1, params: corner divisor: 1.9424933485929023, corner exponent: 1.5302213923728853, min opp score: 392.3827744877611, danger divisor: 4.714712794261102, id: 70227, score: 30
gen alive: 15, params: corner divisor: 2.286479560309278, corner exponent: 2.8518345300175136, danger divisor: 8.090933924122716, min opp score: 923.0915441381984, id: 70981, score: 29
gen alive: 9, params: corner divisor: 12.105187305876886, corner exponent: 1.688687600762522, min opp score: 118.36539389894367, danger divisor: 2.0106965861637534, id: 71161, score: 29
gen alive: 8, params: corner divisor: 3.645230210282799, corner exponent: 2.6308317465596245, danger divisor: 15.968989506005506, min opp score: 999.0655990861494, id: 71159, score: 29
gen alive: 23, params: corner divisor: 2.862241644415418, corner exponent: 2.6985519016919213, min opp score: 392.3827744877611, danger divisor: 2.418516032870584, id: 71310, score: 28
gen alive: 21, params: corner divisor: 2.862241644415418, corner exponent: 2.9299428753652634, danger divisor: 5.100605570527102, min opp score: 122.4941592700856, id: 71353, score: 28
gen alive: 21, params: corner divisor: 2.2503598163188907, corner exponent: 2.611773823090645, min opp score: 418.39215087954614, danger divisor: 3.630510808690213, id: 71423, score: 28
