gen alive: 28, params: corner divisor: 2.862241644415418, corner exponent: 2.8518345300175136, min opp score: 181.24629162465823, danger divisor: 2.0132378886645625, id: 51484, score: 55
gen alive: 22, params: corner divisor: 1.5867073576676085, corner exponent: 2.5580553710702327, min opp score: 139.1762947009676, danger divisor: 2.1363654620757626, id: 52550, score: 36
gen alive: 21, params: corner divisor: 1.924872582001383, corner exponent: 2.6026036674463913, danger divisor: 6.4406446818373, min opp score: 218.2951235989191, id: 51967, score: 36
gen alive: 20, params: corner divisor: 3.615042723356919, corner exponent: 1.017135524137529, danger divisor: 2.914264166191812, min opp score: 113.04675385150676, id: 52399, score: 36
gen alive: 20, params: corner divisor: 1.8908946854051345, corner exponent: 1.7273098896886179, min opp score: 159.49531753453243, danger divisor: 2.305755204698305, id: 53503, score: 36
gen alive: 19, params: corner divisor: 2.6577319412927625, corner exponent: 2.7305056666446275, danger divisor: 2.272649183166843, min opp score: 113.04675385150676, id: 53436, score: 36
gen alive: 18, params: corner divisor: 1.924872582001383, corner exponent: 2.8518345300175136, min opp score: 334.8758607492547, danger divisor: 2.640211854803856, id: 53361, score: 36
gen alive: 18, params: corner divisor: 1.8908946854051345, corner exponent: 2.2919101171518905, min opp score: 147.71888365317977, danger divisor: 3.850835856267736, id: 53569, score: 36
gen alive: 17, params: danger divisor: 3.113721459776067, min opp score: 139.1762947009676, corner divisor: 2.862241644415418, corner exponent: 2.2092253401801756, id: 53016, score: 36
gen alive: 17, params: corner divisor: 2.6577319412927625, corner exponent: 2.998997981500411, min opp score: 139.1762947009676, danger divisor: 2.272649183166843, id: 53494, score: 36
gen alive: 16, params: corner divisor: 2.862241644415418, corner exponent: 2.440867028945015, min opp score: 278.05445406921956, danger divisor: 3.7840889776314866, id: 49994, score: 36
gen alive: 16, params: corner divisor: 2.2510203302668983, corner exponent: 2.9893893961686375, min opp score: 819.8600457701431, danger divisor: 3.028288091644977, id: 50898, score: 36
gen alive: 16, params: danger divisor: 6.8901530695152005, min opp score: 354.59969548537333, corner divisor: 1.5867073576676085, corner exponent: 2.998997981500411, id: 50931, score: 36
gen alive: 16, params: corner divisor: 2.862241644415418, corner exponent: 1.7520585311117283, danger divisor: 2.272649183166843, min opp score: 777.5125917019217, id: 53311, score: 36
gen alive: 16, params: corner divisor: 1.4141726915481594, corner exponent: 1.0806167128670001, danger divisor: 2.7610173220029974, min opp score: 290.43359062424986, id: 53490, score: 36
gen alive: 15, params: corner divisor: 3.371944044138247, corner exponent: 2.8518345300175136, min opp score: 139.1762947009676, danger divisor: 2.292689906169952, id: 51851, score: 36
gen alive: 15, params: corner divisor: 1.4141726915481594, corner exponent: 2.0691351507533735, danger divisor: 2.272649183166843, min opp score: 212.75495741371265, id: 53321, score: 36
gen alive: 15, params: corner divisor: 1.924872582001383, corner exponent: 2.8518345300175136, min opp score: 464.7666494156684, danger divisor: 2.292689906169952, id: 53521, score: 36
gen alive: 14, params: corner divisor: 1.4141726915481594, corner exponent: 2.797041700236501, danger divisor: 2.7610173220029974, min opp score: 239.92229506411013, id: 51215, score: 36
gen alive: 14, params: corner divisor: 2.862241644415418, corner exponent: 2.3871376446986496, danger divisor: 8.66242403640332, min opp score: 422.62866005435524, id: 53437, score: 36
gen alive: 14, params: corner divisor: 2.862241644415418, corner exponent: 2.998997981500411, min opp score: 464.7666494156684, danger divisor: 2.292689906169952, id: 53570, score: 36
gen alive: 13, params: corner divisor: 1.8908946854051345, corner exponent: 2.1486119484947728, min opp score: 139.1762947009676, danger divisor: 3.850835856267736, id: 51655, score: 36
gen alive: 13, params: corner divisor: 2.862241644415418, corner exponent: 2.592441284884862, min opp score: 295.76327711675606, danger divisor: 8.753810602827809, id: 53319, score: 36
gen alive: 12, params: corner divisor: 2.862241644415418, corner exponent: 2.2092253401801756, danger divisor: 3.8841708524583765, min opp score: 139.1762947009676, id: 51849, score: 36
gen alive: 12, params: danger divisor: 7.253770109707486, min opp score: 422.62866005435524, corner divisor: 1.0290058383826213, corner exponent: 2.998997981500411, id: 52167, score: 36
gen alive: 12, params: corner divisor: 2.862241644415418, corner exponent: 2.2092253401801756, danger divisor: 7.855785519947182, min opp score: 208.36852428476533, id: 51823, score: 36
gen alive: 12, params: corner divisor: 3.0853759991241896, corner exponent: 1.2925545214344352, danger divisor: 11.813023059314881, min opp score: 326.05295366807525, id: 53145, score: 36
gen alive: 12, params: corner divisor: 1.4141726915481594, corner exponent: 1.7520585311117283, danger divisor: 19.61348180288661, min opp score: 273.07473081803323, id: 53209, score: 36
gen alive: 12, params: corner divisor: 1.924872582001383, corner exponent: 1.413267176660802, danger divisor: 5.632381922320481, min opp score: 103.50049571456505, id: 53577, score: 36
gen alive: 11, params: corner divisor: 2.862241644415418, corner exponent: 2.2919101171518905, danger divisor: 13.620458399832627, min opp score: 129.45426664334602, id: 52381, score: 36
gen alive: 10, params: corner divisor: 8.284203775656913, corner exponent: 1.5099520043691326, min opp score: 139.1762947009676, danger divisor: 16.3492176253607, id: 53413, score: 36
gen alive: 9, params: corner divisor: 2.6577319412927625, corner exponent: 2.814261188799425, min opp score: 213.53821424852083, danger divisor: 2.914264166191812, id: 53301, score: 36
gen alive: 9, params: corner divisor: 1.924872582001383, corner exponent: 2.170852166339228, min opp score: 936.5162642861447, danger divisor: 2.283854417854723, id: 53365, score: 36
gen alive: 9, params: corner divisor: 1.924872582001383, corner exponent: 2.8518345300175136, min opp score: 316.239352851628, danger divisor: 6.250579253141128, id: 53381, score: 36
gen alive: 9, params: corner divisor: 2.862241644415418, corner exponent: 2.2736765941280996, min opp score: 343.6868143722128, danger divisor: 5.632381922320481, id: 53465, score: 36
gen alive: 7, params: corner divisor: 5.564302060124901, corner exponent: 2.915209634150915, danger divisor: 1.867775139352426, min opp score: 654.9312665901145, id: 53389, score: 36
gen alive: 6, params: corner divisor: 2.862241644415418, corner exponent: 2.2092253401801756, danger divisor: 6.721703162518859, min opp score: 227.9502315210596, id: 52751, score: 36
gen alive: 5, params: corner divisor: 2.6137032438768886, corner exponent: 2.7272982367305025, min opp score: 529.0973711887934, danger divisor: 2.1363654620757626, id: 53139, score: 36
gen alive: 5, params: corner divisor: 1.0290058383826213, corner exponent: 1.7520585311117283, danger divisor: 18.40924599053233, min opp score: 298.6807972306034, id: 53355, score: 36
gen alive: 5, params: corner divisor: 1.0290058383826213, corner exponent: 2.0412723131988466, danger divisor: 3.113721459776067, min opp score: 448.17596052814054, id: 53457, score: 36
gen alive: 3, params: corner divisor: 5.809332132250101, corner exponent: 2.3438878654109643, danger divisor: 1.0789733627128597, min opp score: 939.6966353026562, id: 52919, score: 36
gen alive: 1, params: chip divisor: 15.498577543888324, min opp score: 986.0193741779437, corner divisor: 13.00661182487308, corner exponent: 1.324687481681138, id: 53594, score: 36
gen alive: 1, params: corner divisor: 7.480857109116826, corner exponent: 2.507905962148107, min opp score: 135.80421735132475, danger divisor: 12.536321491355102, id: 52865, score: 36
gen alive: 1, params: corner divisor: 5.664760295247942, corner exponent: 1.68772102512072, min opp score: 836.7153083862274, danger divisor: 1.3608522065063957, id: 52803, score: 36
gen alive: 1, params: chip divisor: 12.032504308363617, corner divisor: 5.4387695819465405, corner exponent: 2.3463064214966804, min opp score: 737.8749566666984, id: 53087, score: 36
gen alive: 1, params: corner divisor: 1.0290058383826213, corner exponent: 1.7520585311117283, danger divisor: 3.7414519432803113, min opp score: 290.43359062424986, id: 52944, score: 36
gen alive: 1, params: corner divisor: 3.371944044138247, corner exponent: 2.592441284884862, danger divisor: 1.3794714847268725, min opp score: 141.34469833936106, id: 52968, score: 36
gen alive: 4, params: corner divisor: 3.371944044138247, corner exponent: 1.5223225012425325, min opp score: 464.7666494156684, danger divisor: 2.292689906169952, id: 53371, score: 35
gen alive: 27, params: corner divisor: 2.862241644415418, corner exponent: 2.592441284884862, min opp score: 117.71785595641863, danger divisor: 11.813023059314881, id: 53433, score: 34
gen alive: 25, params: corner divisor: 2.862241644415418, corner exponent: 2.7305056666446275, danger divisor: 19.072700481155792, min opp score: 113.04675385150676, id: 53502, score: 34
gen alive: 20, params: corner divisor: 1.924872582001383, corner exponent: 1.7520585311117283, danger divisor: 1.0824483397993152, min opp score: 838.2008302142544, id: 53478, score: 34
gen alive: 18, params: corner divisor: 1.0754743050586502, corner exponent: 1.9600207001808965, danger divisor: 1.0141331398018303, min opp score: 144.36856232262755, id: 53454, score: 34
gen alive: 18, params: corner divisor: 1.924872582001383, corner exponent: 2.8518345300175136, danger divisor: 5.210506857349163, min opp score: 139.1762947009676, id: 53506, score: 34
gen alive: 17, params: corner divisor: 2.862241644415418, corner exponent: 2.8518345300175136, danger divisor: 5.210506857349163, min opp score: 422.62866005435524, id: 50203, score: 34
gen alive: 17, params: corner divisor: 1.5867073576676085, corner exponent: 2.8664371522540826, danger divisor: 2.1363654620757626, min opp score: 743.7479089131169, id: 52697, score: 34
gen alive: 14, params: corner divisor: 3.796031908071946, corner exponent: 2.998997981500411, min opp score: 139.1762947009676, danger divisor: 13.63371880749724, id: 53193, score: 34
gen alive: 13, params: corner divisor: 1.0290058383826213, corner exponent: 1.7520585311117283, min opp score: 155.50380270918882, danger divisor: 8.540115688909996, id: 53462, score: 34
gen alive: 12, params: corner divisor: 1.4141726915481594, corner exponent: 1.0806167128670001, danger divisor: 2.272649183166843, min opp score: 218.2951235989191, id: 52641, score: 34
gen alive: 12, params: corner divisor: 16.56109638199355, corner exponent: 2.797041700236501, danger divisor: 3.8816318029626142, min opp score: 144.36856232262755, id: 53195, score: 34
gen alive: 9, params: corner divisor: 2.862241644415418, corner exponent: 2.998997981500411, min opp score: 363.8764382642173, danger divisor: 3.884596829233147, id: 53247, score: 34
gen alive: 4, params: corner divisor: 8.65554653112604, corner exponent: 1.9480737747149626, danger divisor: 4.547114937800634, min opp score: 645.5953425979646, id: 53213, score: 34
gen alive: 1, params: corner divisor: 4.730911780046819, corner exponent: 1.106970198498277, min opp score: 220.0928052520598, danger divisor: 4.839468568488277, id: 53043, score: 34
gen alive: 31, params: corner divisor: 2.862241644415418, corner exponent: 2.2736765941280996, min opp score: 290.43359062424986, danger divisor: 1.0824483397993152, id: 49898, score: 33
gen alive: 27, params: corner divisor: 1.8908946854051345, corner exponent: 2.4558780495786436, danger divisor: 1.907414930420253, min opp score: 141.34469833936106, id: 53534, score: 33
gen alive: 25, params: corner divisor: 1.8908946854051345, corner exponent: 1.7273098896886179, min opp score: 141.34469833936106, danger divisor: 2.305755204698305, id: 53430, score: 33
gen alive: 24, params: corner divisor: 1.4141726915481594, corner exponent: 2.797041700236501, danger divisor: 3.8816318029626142, min opp score: 144.36856232262755, id: 47367, score: 33
gen alive: 23, params: corner divisor: 3.0853759991241896, corner exponent: 1.9762469441685522, danger divisor: 11.813023059314881, min opp score: 113.04675385150676, id: 49217, score: 33
gen alive: 22, params: corner divisor: 3.371944044138247, corner exponent: 2.2736765941280996, min opp score: 729.5290159506916, danger divisor: 2.292689906169952, id: 53513, score: 33
gen alive: 21, params: corner divisor: 1.5867073576676085, corner exponent: 2.5580553710702327, min opp score: 139.1762947009676, danger divisor: 11.813023059314881, id: 53514, score: 33
gen alive: 20, params: corner divisor: 1.5867073576676085, corner exponent: 2.6183337165614438, danger divisor: 1.867775139352426, min opp score: 946.4677148888886, id: 53480, score: 33
gen alive: 20, params: corner divisor: 1.8908946854051345, corner exponent: 2.6183337165614438, danger divisor: 5.100605570527102, min opp score: 232.46216463846196, id: 53531, score: 33
gen alive: 18, params: corner divisor: 1.924872582001383, corner exponent: 2.8518345300175136, min opp score: 311.27681783818696, danger divisor: 3.651998851368327, id: 53299, score: 33
gen alive: 18, params: corner divisor: 1.0290058383826213, corner exponent: 1.7520585311117283, min opp score: 273.07473081803323, danger divisor: 9.431106521831525, id: 53438, score: 33
gen alive: 18, params: corner divisor: 2.862241644415418, corner exponent: 2.592441284884862, danger divisor: 7.597901098502863, min opp score: 144.36856232262755, id: 53469, score: 33
gen alive: 18, params: danger divisor: 2.1363654620757626, min opp score: 302.1733825532825, corner divisor: 2.715330114932948, corner exponent: 1.7173015525225386, id: 53509, score: 33
gen alive: 17, params: corner divisor: 1.924872582001383, corner exponent: 1.413267176660802, danger divisor: 2.7610173220029974, min opp score: 139.1762947009676, id: 50087, score: 33
gen alive: 17, params: danger divisor: 5.100605570527102, min opp score: 273.07473081803323, corner divisor: 1.8908946854051345, corner exponent: 2.2919101171518905, id: 52974, score: 33
gen alive: 17, params: corner divisor: 2.6577319412927625, corner exponent: 2.7305056666446275, min opp score: 540.822891241043, danger divisor: 1.2917968215992397, id: 49831, score: 33
gen alive: 17, params: corner divisor: 2.862241644415418, corner exponent: 2.592441284884862, min opp score: 187.3431795959217, danger divisor: 5.081103658854017, id: 53141, score: 33
gen alive: 15, params: corner divisor: 3.371944044138247, corner exponent: 1.9600207001808965, danger divisor: 6.8901530695152005, min opp score: 144.36856232262755, id: 53479, score: 33
gen alive: 14, params: corner divisor: 3.3543983211808075, corner exponent: 2.998997981500411, min opp score: 147.5580143262589, danger divisor: 1.3608522065063957, id: 52432, score: 33
gen alive: 14, params: corner divisor: 1.4141726915481594, corner exponent: 2.797041700236501, min opp score: 103.50049571456505, danger divisor: 3.8816318029626142, id: 52529, score: 33
gen alive: 14, params: corner divisor: 2.862241644415418, corner exponent: 2.2092253401801756, danger divisor: 3.113721459776067, min opp score: 121.28933370194736, id: 53459, score: 33
gen alive: 13, params: corner divisor: 1.5867073576676085, corner exponent: 2.3348231010915717, danger divisor: 3.214631474519019, min opp score: 727.8288140215121, id: 53237, score: 33
gen alive: 13, params: corner divisor: 1.5867073576676085, corner exponent: 2.8664371522540826, min opp score: 529.0973711887934, danger divisor: 2.1363654620757626, id: 53505, score: 33
gen alive: 12, params: corner divisor: 1.924872582001383, corner exponent: 1.4965940245679257, danger divisor: 6.8901530695152005, min opp score: 273.07473081803323, id: 53496, score: 33
gen alive: 12, params: corner divisor: 1.924872582001383, corner exponent: 2.797041700236501, danger divisor: 2.7610173220029974, min opp score: 411.33552292211056, id: 53543, score: 33
gen alive: 11, params: corner divisor: 3.371944044138247, corner exponent: 2.801683108012785, danger divisor: 3.850835856267736, min opp score: 139.1762947009676, id: 50685, score: 33
gen alive: 11, params: corner divisor: 1.4141726915481594, corner exponent: 2.797041700236501, danger divisor: 2.3448401007069, min opp score: 139.1762947009676, id: 52715, score: 33
gen alive: 11, params: corner divisor: 1.4141726915481594, corner exponent: 2.797041700236501, danger divisor: 2.272649183166843, min opp score: 144.36856232262755, chip divisor: 12.42621075206084, id: 53363, score: 33
gen alive: 11, params: danger divisor: 6.8901530695152005, min opp score: 422.62866005435524, corner divisor: 12.245588786667598, corner exponent: 1.703766665337375, id: 53405, score: 33
gen alive: 10, params: corner divisor: 3.6115077865035747, corner exponent: 1.4769054883929524, danger divisor: 1.2917968215992397, min opp score: 139.1762947009676, id: 53339, score: 33
gen alive: 10, params: corner divisor: 1.8908946854051345, corner exponent: 2.2919101171518905, min opp score: 147.71888365317977, danger divisor: 1.0141331398018303, id: 53533, score: 33
gen alive: 8, params: corner divisor: 1.8908946854051345, corner exponent: 1.9480737747149626, danger divisor: 4.547114937800634, min opp score: 645.5953425979646, id: 52621, score: 33
gen alive: 8, params: corner divisor: 18.72331445361607, corner exponent: 1.6455833193674212, danger divisor: 1.867775139352426, min opp score: 232.46216463846196, id: 53273, score: 33
gen alive: 8, params: corner divisor: 8.023435019362683, corner exponent: 2.722897774168648, min opp score: 748.0389585155386, danger divisor: 3.7840889776314866, id: 53333, score: 33
gen alive: 7, params: corner divisor: 1.5867073576676085, corner exponent: 1.9050622844609881, danger divisor: 1.867775139352426, min opp score: 670.8911148558536, id: 53285, score: 33
gen alive: 4, params: corner divisor: 1.4141726915481594, corner exponent: 2.5866959707676767, danger divisor: 2.765575918147451, min opp score: 201.06890545116488, id: 52757, score: 33
gen alive: 4, params: corner divisor: 1.5867073576676085, corner exponent: 2.998997981500411, min opp score: 122.81764099354564, danger divisor: 15.020831320917921, id: 52717, score: 33
gen alive: 1, params: min opp score: 144.36856232262755, danger divisor: 2.914264166191812, corner divisor: 8.40915278721834, corner exponent: 1.3019433059056678, id: 53327, score: 33
gen alive: 1, params: corner divisor: 1.0290058383826213, corner exponent: 2.0412723131988466, danger divisor: 1.0141331398018303, min opp score: 850.2696994153773, id: 53341, score: 33
gen alive: 1, params: corner divisor: 1.0290058383826213, corner exponent: 2.8518345300175136, danger divisor: 11.125724236017337, min opp score: 298.6807972306034, id: 52930, score: 33
gen alive: 1, params: corner divisor: 2.8859233150964494, corner exponent: 2.870143778490659, min opp score: 215.03593268354223, danger divisor: 11.813023059314881, id: 53034, score: 33
gen alive: 1, params: corner divisor: 2.435335308742622, corner exponent: 2.8664371522540826, danger divisor: 11.813023059314881, min opp score: 113.04675385150676, id: 52481, score: 33
gen alive: 21, params: corner divisor: 1.5867073576676085, corner exponent: 2.5580553710702327, min opp score: 725.9319041094138, danger divisor: 2.1363654620757626, id: 53451, score: 32
gen alive: 21, params: corner divisor: 1.4141726915481594, corner exponent: 2.797041700236501, danger divisor: 2.272649183166843, min opp score: 113.04675385150676, id: 53443, score: 31
gen alive: 19, params: corner divisor: 1.0290058383826213, corner exponent: 1.7520585311117283, min opp score: 290.43359062424986, danger divisor: 1.0824483397993152, id: 53449, score: 31
gen alive: 18, params: corner divisor: 2.862241644415418, corner exponent: 2.592441284884862, danger divisor: 7.597901098502863, min opp score: 109.21190663472879, id: 53191, score: 31
gen alive: 17, params: corner divisor: 3.0853759991241896, corner exponent: 1.9762469441685522, danger divisor: 11.813023059314881, min opp score: 139.1762947009676, id: 53453, score: 31
gen alive: 16, params: corner divisor: 2.862241644415418, corner exponent: 2.5421327663957394, danger divisor: 1.3608522065063957, min opp score: 331.7253434537055, id: 50095, score: 31
gen alive: 14, params: corner divisor: 1.8908946854051345, corner exponent: 1.9480737747149626, danger divisor: 4.547114937800634, min opp score: 144.36856232262755, id: 51683, score: 31
gen alive: 13, params: corner divisor: 2.6577319412927625, corner exponent: 2.7305056666446275, min opp score: 977.8435130424417, danger divisor: 1.2917968215992397, id: 53291, score: 31
gen alive: 11, params: corner divisor: 13.68015071549565, corner exponent: 1.7807748083370023, min opp score: 122.4941592700856, danger divisor: 19.612352078462763, id: 53347, score: 31
gen alive: 7, params: corner divisor: 1.8908946854051345, corner exponent: 2.508336006320293, danger divisor: 2.640211854803856, min opp score: 887.8849492523223, id: 53329, score: 31
gen alive: 3, params: corner divisor: 1.5867073576676085, corner exponent: 2.998997981500411, min opp score: 103.50049571456505, danger divisor: 8.15850107670822, id: 53419, score: 31
gen alive: 1, params: chip divisor: 4.407384143460858, min opp score: 698.7484777212858, danger divisor: 2.296808027222186, id: 53629, score: 31
gen alive: 1, params: corner divisor: 1.5867073576676085, corner exponent: 2.5580553710702327, danger divisor: 4.822549092579568, min opp score: 725.9319041094138, chip divisor: 3.61394035173832, id: 52973, score: 31
gen alive: 1, params: corner divisor: 2.862241644415418, corner exponent: 2.8664371522540826, danger divisor: 4.468070926557728, min opp score: 141.34469833936106, id: 53001, score: 31
gen alive: 1, params: corner divisor: 1.924872582001383, corner exponent: 2.003490263197494, danger divisor: 3.214631474519019, min opp score: 298.6807972306034, id: 52953, score: 31
gen alive: 27, params: corner divisor: 1.4446526150119707, corner exponent: 1.9600207001808965, danger divisor: 2.1363654620757626, min opp score: 144.36856232262755, id: 45899, score: 30
gen alive: 27, params: corner divisor: 3.3543983211808075, corner exponent: 2.8518345300175136, min opp score: 144.36856232262755, danger divisor: 2.914264166191812, id: 50491, score: 30
gen alive: 27, params: corner divisor: 1.4446526150119707, corner exponent: 1.9600207001808965, danger divisor: 2.1363654620757626, min opp score: 159.49531753453243, id: 53520, score: 30
gen alive: 27, params: corner divisor: 2.862241644415418, corner exponent: 1.7520585311117283, danger divisor: 2.272649183166843, min opp score: 144.36856232262755, id: 53562, score: 30
gen alive: 24, params: corner divisor: 1.4141726915481594, corner exponent: 1.7520585311117283, danger divisor: 1.3608522065063957, min opp score: 273.07473081803323, id: 52947, score: 30
gen alive: 23, params: corner divisor: 1.924872582001383, corner exponent: 1.413267176660802, danger divisor: 1.7808221836541742, min opp score: 103.50049571456505, id: 52538, score: 30
gen alive: 23, params: corner divisor: 1.924872582001383, corner exponent: 2.2087054125179852, danger divisor: 6.375920604431782, min opp score: 141.34469833936106, id: 53458, score: 30
gen alive: 23, params: corner divisor: 1.5867073576676085, corner exponent: 1.7520585311117283, min opp score: 139.1762947009676, danger divisor: 2.1363654620757626, id: 53497, score: 30
gen alive: 21, params: corner divisor: 1.8908946854051345, corner exponent: 2.4558780495786436, danger divisor: 3.9370481747743824, min opp score: 141.34469833936106, id: 49496, score: 30
gen alive: 21, params: corner divisor: 1.5867073576676085, corner exponent: 2.998997981500411, min opp score: 122.4941592700856, danger divisor: 2.0972189326494486, id: 53466, score: 30
gen alive: 21, params: danger divisor: 6.8901530695152005, min opp score: 359.66792885231195, corner divisor: 1.0290058383826213, corner exponent: 2.998997981500411, id: 53515, score: 30
gen alive: 19, params: corner divisor: 2.6577319412927625, corner exponent: 2.7305056666446275, danger divisor: 12.308268296972134, min opp score: 113.04675385150676, id: 52787, score: 30
gen alive: 18, params: corner divisor: 3.615042723356919, corner exponent: 1.017135524137529, danger divisor: 2.914264166191812, min opp score: 159.49531753453243, id: 53564, score: 30
gen alive: 16, params: corner divisor: 1.924872582001383, corner exponent: 1.413267176660802, min opp score: 103.50049571456505, danger divisor: 5.100605570527102, id: 53535, score: 30
gen alive: 15, params: corner divisor: 1.4141726915481594, corner exponent: 1.7520585311117283, danger divisor: 6.035324863374304, min opp score: 572.2571992178307, id: 53325, score: 30
gen alive: 14, params: corner divisor: 3.3543983211808075, corner exponent: 2.2468458745943414, min opp score: 144.36856232262755, danger divisor: 2.914264166191812, id: 53251, score: 30
gen alive: 14, params: corner divisor: 2.862241644415418, corner exponent: 2.998997981500411, min opp score: 212.75495741371265, danger divisor: 2.272649183166843, id: 53511, score: 30
gen alive: 13, params: corner divisor: 7.102711955647259, corner exponent: 1.9460739038541157, danger divisor: 7.930354794645352, min opp score: 144.36856232262755, id: 52777, score: 30
gen alive: 13, params: corner divisor: 2.862241644415418, corner exponent: 2.440867028945015, min opp score: 907.3314423335731, danger divisor: 2.1363654620757626, id: 53229, score: 30
gen alive: 12, params: corner divisor: 1.0005158648490284, corner exponent: 1.9132743725414771, min opp score: 443.40524031954317, danger divisor: 1.7808221836541742, id: 51803, score: 30
gen alive: 12, params: corner divisor: 3.0853759991241896, corner exponent: 1.9762469441685522, danger divisor: 16.07574221406006, min opp score: 113.04675385150676, id: 52795, score: 30
gen alive: 12, params: corner divisor: 1.924872582001383, corner exponent: 1.9393506799564442, min opp score: 117.71785595641863, danger divisor: 18.557590295205248, id: 53157, score: 30
gen alive: 12, params: corner divisor: 3.796031908071946, corner exponent: 2.0017113431031346, min opp score: 209.2110059365116, danger divisor: 1.0824483397993152, id: 53199, score: 30
gen alive: 12, params: corner divisor: 3.796031908071946, corner exponent: 2.8518345300175136, min opp score: 417.3640825402708, danger divisor: 14.443961287289694, id: 53427, score: 30
gen alive: 12, params: corner divisor: 2.862241644415418, corner exponent: 2.170852166339228, min opp score: 227.9502315210596, danger divisor: 2.272649183166843, id: 53516, score: 30
gen alive: 11, params: corner divisor: 1.4141726915481594, corner exponent: 1.0806167128670001, danger divisor: 8.737996461189663, min opp score: 218.2951235989191, id: 53472, score: 30
gen alive: 10, params: corner divisor: 13.191937323590869, corner exponent: 2.2373663085772355, min opp score: 316.239352851628, danger divisor: 2.640211854803856, id: 53423, score: 30
gen alive: 10, params: corner divisor: 3.371944044138247, corner exponent: 1.9600207001808965, danger divisor: 3.850835856267736, min opp score: 699.173244949472, id: 53566, score: 30
gen alive: 9, params: corner divisor: 1.0754743050586502, corner exponent: 2.0412723131988466, danger divisor: 1.0141331398018303, min opp score: 699.173244949472, id: 50879, score: 30
gen alive: 9, params: corner divisor: 2.59016452390115, corner exponent: 2.7272982367305025, min opp score: 529.0973711887934, danger divisor: 2.1363654620757626, id: 51809, score: 30
gen alive: 9, params: corner divisor: 6.982974224404972, corner exponent: 1.3566586388493247, min opp score: 147.71888365317977, danger divisor: 5.100605570527102, id: 53153, score: 30
gen alive: 9, params: corner divisor: 4.458382474069358, corner exponent: 2.3783469376906097, min opp score: 316.239352851628, danger divisor: 5.982851678500378, id: 53173, score: 30
gen alive: 9, params: corner divisor: 2.862241644415418, corner exponent: 2.8518345300175136, danger divisor: 9.204515679540895, min opp score: 422.62866005435524, id: 53249, score: 30
gen alive: 8, params: danger divisor: 2.1363654620757626, min opp score: 543.5327782002294, corner divisor: 1.8908946854051345, corner exponent: 1.9480737747149626, chip divisor: 14.758715004450087, id: 53317, score: 30
gen alive: 7, params: corner divisor: 17.410681794225894, corner exponent: 2.742950027904792, danger divisor: 2.1363654620757626, min opp score: 122.4941592700856, id: 53259, score: 30
gen alive: 7, params: corner divisor: 3.371944044138247, corner exponent: 2.8518345300175136, danger divisor: 11.444119345882443, min opp score: 929.6187881652992, id: 53417, score: 30
gen alive: 5, params: corner divisor: 7.409723468452574, corner exponent: 1.9001445858070423, min opp score: 112.88912744156491, danger divisor: 19.474793395147938, id: 52843, score: 30
gen alive: 5, params: corner divisor: 7.653448164782563, corner exponent: 2.5788570388534477, danger divisor: 6.054575861075394, min opp score: 699.173244949472, id: 52659, score: 30
gen alive: 5, params: corner divisor: 1.0290058383826213, corner exponent: 1.7520585311117283, danger divisor: 3.214631474519019, min opp score: 823.8214927679419, id: 53315, score: 30
gen alive: 5, params: corner divisor: 2.862241644415418, corner exponent: 2.998997981500411, min opp score: 766.3386082355007, danger divisor: 1.3608522065063957, id: 53331, score: 30
gen alive: 4, params: corner divisor: 2.862241644415418, corner exponent: 2.3871376446986496, danger divisor: 8.66242403640332, min opp score: 355.2433169031856, id: 52897, score: 30
gen alive: 4, params: corner divisor: 3.371944044138247, corner exponent: 2.8518345300175136, min opp score: 125.83530387410507, danger divisor: 2.292689906169952, id: 53267, score: 30
gen alive: 2, params: corner divisor: 1.0754743050586502, corner exponent: 1.7520585311117283, min opp score: 117.71785595641863, danger divisor: 13.075332491070577, id: 52559, score: 30
gen alive: 2, params: corner divisor: 7.95232289157238, corner exponent: 2.484889176681421, danger divisor: 1.0789733627128597, min opp score: 939.6966353026562, id: 53275, score: 30
gen alive: 1, params: corner divisor: 1.4141726915481594, corner exponent: 1.7273098896886179, danger divisor: 2.272649183166843, min opp score: 233.35279790306993, id: 52915, score: 30
gen alive: 1, params: corner divisor: 4.126020591877408, corner exponent: 2.6183337165614438, danger divisor: 7.890597730034604, min opp score: 926.9833371380287, id: 52917, score: 30
gen alive: 1, params: corner divisor: 2.0065009463941066, corner exponent: 2.998997981500411, min opp score: 110.13341041091634, danger divisor: 16.80130563647399, id: 52909, score: 30
gen alive: 1, params: corner divisor: 1.5867073576676085, corner exponent: 2.5580553710702327, danger divisor: 15.106215325849778, min opp score: 549.2837209927014, chip divisor: 3.9811977047059184, id: 52871, score: 30
gen alive: 24, params: corner divisor: 1.5867073576676085, corner exponent: 2.3348231010915717, danger divisor: 3.214631474519019, min opp score: 273.07473081803323, id: 53540, score: 29
gen alive: 17, params: corner divisor: 2.862241644415418, corner exponent: 2.2736765941280996, min opp score: 734.5400874206749, danger divisor: 1.0824483397993152, id: 52341, score: 29
gen alive: 15, params: corner divisor: 2.862241644415418, corner exponent: 2.2736765941280996, danger divisor: 2.734129507061798, min opp score: 218.2951235989191, id: 53487, score: 29
gen alive: 9, params: corner divisor: 1.5867073576676085, corner exponent: 2.8664371522540826, danger divisor: 11.910672043058954, min opp score: 140.82685361788455, id: 53357, score: 29
